KT,YT,TAZE HAVA ORANI,,T1 ENTHALPY,TAZE HAVA,DÖNÜ? HAVASI,DÖNÜ? HAVASI ENTHALPY,KT,YT,Tmix Enthalpy,,,ÜFLEME ENTHALPY 15 C,TOPLU HAVA DEB?S?,Enthalpy Fark?,13,14,15,16,17,18,19,20,21,22,23,24
32,23,10,32231027,,1000,9000,55.69,27,50%,56.91,,,44.78,,2.90,,,,,,,,,,,,
32,23,15,32231527,,1500,8500,55.69,27,,57.52,,,44.78,,3.04,,,,,,,,,,,,
32,23,20,32232027,,2000,8000,55.69,27,50%,58.13,,,44.78,,3.19,,,,,,,,,,,,
32,23,25,32232527,,2500,7500,55.69,27,,58.74,,,44.78,,3.33,,,,,,,,,,,,
32,23,30,32233027,,3000,7000,55.69,27,50%,59.35,,,44.78,,3.48,,,,,,,,,,,,
32,23,35,32233527,,3500,6500,55.69,27,,59.97,,,44.78,,3.63,,,,,,,,,,,,
32,23,40,32234027,,4000,6000,55.69,27,50%,60.58,,,44.78,,3.77,,,,,,,,,,,,
32,23,45,32234527,,4500,5500,55.69,27,,61.20,,,44.78,,3.92,,,,,,,,,,,,
32,23,50,32235027,,5000,5000,55.69,27,50%,61.81,,,44.78,,4.07,,,,,,,,,,,,
32,23,55,32235527,,5500,4500,55.69,27,,62.43,,,44.78,,4.22,,,,,,,,,,,,
32,23,60,32236027,,6000,4000,55.69,27,50%,63.05,,,44.78,,4.36,,,,,,,,,,,,
32,23,65,32236527,,6500,3500,55.69,27,,63.68,,,44.78,,4.51,,,,,,,,,,,,
32,23,70,32237027,,7000,3000,55.69,27,50%,64.30,,,44.78,,4.66,,,,,,,,,,,,
32,23,75,32237527,,7500,2500,55.69,27,,64.93,,,44.78,,4.81,,,,,,,,,,,,
32,23,80,32238027,,8000,2000,55.69,27,50%,65.55,,,44.78,,4.96,,,,,,,,,,,,
32,23,85,32238527,,8500,1500,55.69,27,,66.18,,,44.78,,5.11,,,,,,,,,,,,
32,23,90,32239027,,9000,1000,55.69,27,50%,66.80,,,44.78,,5.26,,,,,,,,,,,,
32,23,95,32239527,,9500,500,55.69,27,,66.86,,,44.78,,5.27,,,,,,,,,,,,
32,23,100,322310027,,10000,0,55.69,27,50%,66.92,,,44.78,,5.29,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
32,22,0,3222027,64.26,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
32,22,5,3222527,,500,9500,55.69,27,,56.12,,,44.78,,2.71,,,,,,,,,,,,
32,22,10,32221027,,1000,9000,55.69,27,50%,56.54,,,44.78,,2.81,,,,,,,,,,,,
32,22,15,32221527,,1500,8500,55.69,27,,56.96,,,44.78,,2.91,,,,,,,,,,,,
32,22,20,32222027,,2000,8000,55.69,27,50%,57.38,,,44.78,,3.01,,,,,,,,,,,,
32,22,25,32222527,,2500,7500,55.69,27,,57.81,,,44.78,,3.11,,,,,,,,,,,,
32,22,30,32223027,,3000,7000,55.69,27,50%,58.23,,,44.78,,3.21,,,,,,,,,,,,
32,22,35,32223527,,3500,6500,55.69,27,,58.66,,,44.78,,3.31,,,,,,,,,,,,
32,22,40,32224027,,4000,6000,55.69,27,50%,59.08,,,44.78,,3.42,,,,,,,,,,,,
32,22,45,32224527,,4500,5500,55.69,27,,59.51,,,44.78,,3.52,,,,,,,,,,,,
32,22,50,32225027,,5000,5000,55.69,27,50%,59.94,,,44.78,,3.62,,,,,,,,,,,,
32,22,55,32225527,,5500,4500,55.69,27,,60.37,,,44.78,,3.72,,,,,,,,,,,,
32,22,60,32226027,,6000,4000,55.69,27,50%,60.80,,,44.78,,3.83,,,,,,,,,,,,
32,22,65,32226527,,6500,3500,55.69,27,,61.23,,,44.78,,3.93,,,,,,,,,,,,
32,22,70,32227027,,7000,3000,55.69,27,50%,61.66,,,44.78,,4.03,,,,,,,,,,,,
32,22,75,32227527,,7500,2500,55.69,27,,62.09,,,44.78,,4.13,,,,,,,,,,,,
32,22,80,32228027,,8000,2000,55.69,27,50%,62.52,,,44.78,,4.24,,,,,,,,,,,,
32,22,85,32228527,,8500,1500,55.69,27,,62.96,,,44.78,,4.34,,,,,,,,,,,,
32,22,90,32229027,,9000,1000,55.69,27,50%,63.39,,,44.78,,4.44,,,,,,,,,,,,
32,22,95,32229527,,9500,500,55.69,27,,63.83,,,44.78,,4.55,,,,,,,,,,,,
32,22,100,322210027,,10000,0,55.69,27,50%,64.26,,,44.78,,4.65,,,,,,,,,,,,
,,,27,,,,,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
32,21,0,3221027,60.62,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
32,21,5,3221527,,500,9500,55.69,27,,55.94,,,44.78,,2.66,,,,,,,,,,,,
32,21,10,32211027,,1000,9000,55.69,27,50%,56.18,,,44.78,,2.72,,,,,,,,,,,,
32,21,15,32211527,,1500,8500,55.69,27,,56.43,,,44.78,,2.78,,,,,,,,,,,,
32,21,20,32212027,,2000,8000,55.69,27,50%,56.67,,,44.78,,2.84,,,,,,,,,,,,
32,21,25,32212527,,2500,7500,55.69,27,,56.92,,,44.78,,2.90,,,,,,,,,,,,
32,21,30,32213027,,3000,7000,55.69,27,50%,57.16,,,44.78,,2.96,,,,,,,,,,,,
32,21,35,32213527,,3500,6500,55.69,27,,57.41,,,44.78,,3.02,,,,,,,,,,,,
32,21,40,32214027,,4000,6000,55.69,27,50%,57.65,,,44.78,,3.07,,,,,,,,,,,,
32,21,45,32214527,,4500,5500,55.69,27,,57.90,,,44.78,,3.13,,,,,,,,,,,,
32,21,50,32215027,,5000,5000,55.69,27,50%,58.14,,,44.78,,3.19,,,,,,,,,,,,
32,21,55,32215527,,5500,4500,55.69,27,,58.39,,,44.78,,3.25,,,,,,,,,,,,
32,21,60,32216027,,6000,4000,55.69,27,50%,58.63,,,44.78,,3.31,,,,,,,,,,,,
32,21,65,32216527,,6500,3500,55.69,27,,58.88,,,44.78,,3.37,,,,,,,,,,,,
32,21,70,32217027,,7000,3000,55.69,27,50%,59.12,,,44.78,,3.42,,,,,,,,,,,,
32,21,75,32217527,,7500,2500,55.69,27,,59.37,,,44.78,,3.48,,,,,,,,,,,,
32,21,80,32218027,,8000,2000,55.69,27,50%,59.62,,,44.78,,3.54,,,,,,,,,,,,
32,21,85,32218527,,8500,1500,55.69,27,,59.87,,,44.78,,3.60,,,,,,,,,,,,
32,21,90,32219027,,9000,1000,55.69,27,50%,60.12,,,44.78,,3.66,,,,,,,,,,,,
32,21,95,32219527,,9500,500,55.69,27,,60.37,,,44.78,,3.72,,,,,,,,,,,,
32,21,100,322110027,,10000,0,55.69,27,50%,60.62,,,44.78,,3.78,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
32,20,0,3220027,57.13,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
32,20,5,3220527,,500,9500,55.69,27,,55.77,,,44.78,,2.62,,,,,,,,,,,,
32,20,10,32201027,,1000,9000,55.69,27,50%,55.84,,,44.78,,2.64,,,,,,,,,,,,
32,20,15,32201527,,1500,8500,55.69,27,,55.91,,,44.78,,2.66,,,,,,,,,,,,
32,20,20,32202027,,2000,8000,55.69,27,50%,55.98,,,44.78,,2.68,,,,,,,,,,,,
32,20,25,32202527,,2500,7500,55.69,27,,56.05,,,44.78,,2.69,,,,,,,,,,,,
32,20,30,32203027,,3000,7000,55.69,27,50%,56.12,,,44.78,,2.71,,,,,,,,,,,,
32,20,35,32203527,,3500,6500,55.69,27,,56.19,,,44.78,,2.73,,,,,,,,,,,,
32,20,40,32204027,,4000,6000,55.69,27,50%,56.26,,,44.78,,2.74,,,,,,,,,,,,
32,20,45,32204527,,4500,5500,55.69,27,,56.34,,,44.78,,2.76,,,,,,,,,,,,
32,20,50,32205027,,5000,5000,55.69,27,50%,56.41,,,44.78,,2.78,,,,,,,,,,,,
32,20,55,32205527,,5500,4500,55.69,27,,56.48,,,44.78,,2.79,,,,,,,,,,,,
32,20,60,32206027,,6000,4000,55.69,27,50%,56.55,,,44.78,,2.81,,,,,,,,,,,,
32,20,65,32206527,,6500,3500,55.69,27,,56.62,,,44.78,,2.83,,,,,,,,,,,,
32,20,70,32207027,,7000,3000,55.69,27,50%,56.69,,,44.78,,2.84,,,,,,,,,,,,
32,20,75,32207527,,7500,2500,55.69,27,,56.77,,,44.78,,2.86,,,,,,,,,,,,
32,20,80,32208027,,8000,2000,55.69,27,50%,56.84,,,44.78,,2.88,,,,,,,,,,,,
32,20,85,32208527,,8500,1500,55.69,27,,56.91,,,44.78,,2.90,,,,,,,,,,,,
32,20,90,32209027,,9000,1000,55.69,27,50%,56.98,,,44.78,,2.91,,,,,,,,,,,,
32,20,95,32209527,,9500,500,55.69,27,,57.06,,,44.78,,2.93,,,,,,,,,,,,
32,20,100,322010027,,10000,0,55.69,27,50%,57.13,,,44.78,,2.95,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
31,26,0,3126027,80.55,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
31,26,5,3126527,,500,9500,55.69,27,,56.91,,,44.78,,2.90,,,,,,,,,,,,
31,26,10,31261027,,1000,9000,55.69,27,50%,58.12,,,44.78,,3.19,,,,,,,,,,,,
31,26,15,31261527,,1500,8500,55.69,27,,59.34,,,44.78,,3.48,,,,,,,,,,,,
31,26,20,31262027,,2000,8000,55.69,27,50%,60.56,,,44.78,,3.77,,,,,,,,,,,,
31,26,25,31262527,,2500,7500,55.69,27,,61.79,,,44.78,,4.06,,,,,,,,,,,,
31,26,30,31263027,,3000,7000,55.69,27,50%,63.02,,,44.78,,4.36,,,,,,,,,,,,
31,26,35,31263527,,3500,6500,55.69,27,,64.25,,,44.78,,4.65,,,,,,,,,,,,
31,26,40,31264027,,4000,6000,55.69,27,50%,65.48,,,44.78,,4.94,,,,,,,,,,,,
31,26,45,31264527,,4500,5500,55.69,27,,66.72,,,44.78,,5.24,,,,,,,,,,,,
31,26,50,31265027,,5000,5000,55.69,27,50%,67.96,,,44.78,,5.54,,,,,,,,,,,,
31,26,55,31265527,,5500,4500,55.69,27,,69.21,,,44.78,,5.83,,,,,,,,,,,,
31,26,60,31266027,,6000,4000,55.69,27,50%,70.46,,,44.78,,6.13,,,,,,,,,,,,
31,26,65,31266527,,6500,3500,55.69,27,,71.71,,,44.78,,6.43,,,,,,,,,,,,
31,26,70,31267027,,7000,3000,55.69,27,50%,72.96,,,44.78,,6.73,,,,,,,,,,,,
31,26,75,31267527,,7500,2500,55.69,27,,74.22,,,44.78,,7.03,,,,,,,,,,,,
31,26,80,31268027,,8000,2000,55.69,27,50%,75.48,,,44.78,,7.33,,,,,,,,,,,,
31,26,85,31268527,,8500,1500,55.69,27,,76.75,,,44.78,,7.63,,,,,,,,,,,,
31,26,90,31269027,,9000,1000,55.69,27,50%,78.01,,,44.78,,7.94,,,,,,,,,,,,
31,26,95,31269527,,9500,500,55.69,27,,79.28,,,44.78,,8.24,,,,,,,,,,,,
31,26,100,312610027,,10000,0,55.69,27,50%,80.55,,,44.78,,8.54,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
31,25,0,3125027,76.22,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
31,25,5,3125527,,500,9500,55.69,27,,56.70,,,44.78,,2.85,,,,,,,,,,,,
31,25,10,31251027,,1000,9000,55.69,27,50%,57.70,,,44.78,,3.09,,,,,,,,,,,,
31,25,15,31251527,,1500,8500,55.69,27,,58.71,,,44.78,,3.33,,,,,,,,,,,,
31,25,20,31252027,,2000,8000,55.69,27,50%,59.72,,,44.78,,3.57,,,,,,,,,,,,
31,25,25,31252527,,2500,7500,55.69,27,,60.74,,,44.78,,3.81,,,,,,,,,,,,
31,25,30,31253027,,3000,7000,55.69,27,50%,61.75,,,44.78,,4.05,,,,,,,,,,,,
31,25,35,31253527,,3500,6500,55.69,27,,62.77,,,44.78,,4.30,,,,,,,,,,,,
31,25,40,31254027,,4000,6000,55.69,27,50%,63.79,,,44.78,,4.54,,,,,,,,,,,,
31,25,45,31254527,,4500,5500,55.69,27,,64.82,,,44.78,,4.79,,,,,,,,,,,,
31,25,50,31255027,,5000,5000,55.69,27,50%,65.84,,,44.78,,5.03,,,,,,,,,,,,
31,25,55,31255527,,5500,4500,55.69,27,,66.87,,,44.78,,5.28,,,,,,,,,,,,
31,25,60,31256027,,6000,4000,55.69,27,50%,67.90,,,44.78,,5.52,,,,,,,,,,,,
31,25,65,31256527,,6500,3500,55.69,27,,68.93,,,44.78,,5.77,,,,,,,,,,,,
31,25,70,31257027,,7000,3000,55.69,27,50%,69.96,,,44.78,,6.01,,,,,,,,,,,,
31,25,75,31257527,,7500,2500,55.69,27,,71.00,,,44.78,,6.26,,,,,,,,,,,,
31,25,80,31258027,,8000,2000,55.69,27,50%,72.04,,,44.78,,6.51,,,,,,,,,,,,
31,25,85,31258527,,8500,1500,55.69,27,,73.09,,,44.78,,6.76,,,,,,,,,,,,
31,25,90,31259027,,9000,1000,55.69,27,50%,74.13,,,44.78,,7.01,,,,,,,,,,,,
31,25,95,31259527,,9500,500,55.69,27,,75.18,,,44.78,,7.26,,,,,,,,,,,,
31,25,100,312510027,,10000,0,55.69,27,50%,76.22,,,44.78,,7.51,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
31,24,0,3124027,72.08,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
31,24,5,3124527,,500,9500,55.69,27,,56.50,,,44.78,,2.80,,,,,,,,,,,,
31,24,10,31241027,,1000,9000,55.69,27,50%,57.30,,,44.78,,2.99,,,,,,,,,,,,
31,24,15,31241527,,1500,8500,55.69,27,,58.11,,,44.78,,3.18,,,,,,,,,,,,
31,24,20,31242027,,2000,8000,55.69,27,50%,58.92,,,44.78,,3.38,,,,,,,,,,,,
31,24,25,31242527,,2500,7500,55.69,27,,59.73,,,44.78,,3.57,,,,,,,,,,,,
31,24,30,31243027,,3000,7000,55.69,27,50%,60.54,,,44.78,,3.76,,,,,,,,,,,,
31,24,35,31243527,,3500,6500,55.69,27,,61.36,,,44.78,,3.96,,,,,,,,,,,,
31,24,40,31244027,,4000,6000,55.69,27,50%,62.17,,,44.78,,4.15,,,,,,,,,,,,
31,24,45,31244527,,4500,5500,55.69,27,,62.99,,,44.78,,4.35,,,,,,,,,,,,
31,24,50,31245027,,5000,5000,55.69,27,50%,63.80,,,44.78,,4.54,,,,,,,,,,,,
31,24,55,31245527,,5500,4500,55.69,27,,64.62,,,44.78,,4.74,,,,,,,,,,,,
31,24,60,31246027,,6000,4000,55.69,27,50%,65.44,,,44.78,,4.93,,,,,,,,,,,,
31,24,65,31246527,,6500,3500,55.69,27,,66.27,,,44.78,,5.13,,,,,,,,,,,,
31,24,70,31247027,,7000,3000,55.69,27,50%,67.09,,,44.78,,5.33,,,,,,,,,,,,
31,24,75,31247527,,7500,2500,55.69,27,,67.92,,,44.78,,5.53,,,,,,,,,,,,
31,24,80,31248027,,8000,2000,55.69,27,50%,68.74,,,44.78,,5.72,,,,,,,,,,,,
31,24,85,31248527,,8500,1500,55.69,27,,69.58,,,44.78,,5.92,,,,,,1.75,,,,,,
31,24,90,31249027,,9000,1000,55.69,27,50%,70.41,,,44.78,,6.12,,,,,,,,,,,,
31,24,95,31249527,,9500,500,55.69,27,,71.25,,,44.78,,6.32,,,,,,,,,,,,
31,24,100,312410027,,10000,0,55.69,27,50%,72.08,,,44.78,,6.52,,,,,,,,,,,,
,,,27,,,,,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
31,23,0,3123027,68.1,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
31,23,5,3123527,,500,9500,55.69,27,,56.31,,,44.78,,2.75,,,,,,,,,,,,
31,23,10,31231027,,1000,9000,55.69,27,50%,56.92,,,44.78,,2.90,,,,,,,,,,,,
31,23,15,31231527,,1500,8500,55.69,27,,57.53,,,44.78,,3.05,,,,,,,,,,,,
31,23,20,31232027,,2000,8000,55.69,27,50%,58.14,,,44.78,,3.19,,,,,,,,,,,,
31,23,25,31232527,,2500,7500,55.69,27,,58.76,,,44.78,,3.34,,,,,,,,,,,,
31,23,30,31233027,,3000,7000,55.69,27,50%,59.37,,,44.78,,3.48,,,,,,,,,,,,
31,23,35,31233527,,3500,6500,55.69,27,,59.99,,,44.78,,3.63,,,,,,,,,,,,
31,23,40,31234027,,4000,6000,55.69,27,50%,60.60,,,44.78,,3.78,,,,,,,,,,,,
31,23,45,31234527,,4500,5500,55.69,27,,61.22,,,44.78,,3.93,,,,,,,,,,,,
31,23,50,31235027,,5000,5000,55.69,27,50%,61.84,,,44.78,,4.07,,,,,,,,,,,,
31,23,55,31235527,,5500,4500,55.69,27,,62.47,,,44.78,,4.22,,,,,,,,,,,,
31,23,60,31236027,,6000,4000,55.69,27,50%,63.09,,,44.78,,4.37,,,,,,,,,,,,
31,23,65,31236527,,6500,3500,55.69,27,,63.71,,,44.78,,4.52,,,,,,,,,,,,
31,23,70,31237027,,7000,3000,55.69,27,50%,64.33,,,44.78,,4.67,,,,,,,,,,,,
31,23,75,31237527,,7500,2500,55.69,27,,64.96,,,44.78,,4.82,,,,,,,,,,,,
31,23,80,31238027,,8000,2000,55.69,27,50%,65.59,,,44.78,,4.97,,,,,,,,,,,,
31,23,85,31238527,,8500,1500,55.69,27,,66.22,,,44.78,,5.12,,,,,,,,,,,,
31,23,90,31239027,,9000,1000,55.69,27,50%,66.84,,,44.78,,5.27,,,,,,,,,,,,
31,23,95,31239527,,9500,500,55.69,27,,67.47,,,44.78,,5.42,,,,,,,,,,,,
31,23,100,312310027,,10000,0,55.69,27,50%,68.10,,,44.78,,5.57,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
31,22,0,3122027,64.3,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
31,22,5,3122527,,500,9500,55.69,27,,56.12,,,44.78,,2.71,,,,,,,,,,,,
31,22,10,31221027,,1000,9000,55.69,27,50%,56.54,,,44.78,,2.81,,,,,,,,,,,,
31,22,15,31221527,,1500,8500,55.69,27,,56.97,,,44.78,,2.91,,,,,,,,,,,,
31,22,20,31222027,,2000,8000,55.69,27,50%,57.39,,,44.78,,3.01,,,,,,,,,,,,
31,22,25,31222527,,2500,7500,55.69,27,,57.82,,,44.78,,3.11,,,,,,,,,,,,
31,22,30,31223027,,3000,7000,55.69,27,50%,58.25,,,44.78,,3.22,,,,,,,,,,,,
31,22,35,31223527,,3500,6500,55.69,27,,58.68,,,44.78,,3.32,,,,,,,,,,,,
31,22,40,31224027,,4000,6000,55.69,27,50%,59.10,,,44.78,,3.42,,,,,,,,,,,,
31,22,45,31224527,,4500,5500,55.69,27,,59.53,,,44.78,,3.52,,,,,,,,,,,,
31,22,50,31225027,,5000,5000,55.69,27,50%,59.96,,,44.78,,3.63,,,,,,,,,,,,
31,22,55,31225527,,5500,4500,55.69,27,,60.40,,,44.78,,3.73,,,,,,,,,,,,
31,22,60,31226027,,6000,4000,55.69,27,50%,60.83,,,44.78,,3.83,,,,,,,,,,,,
31,22,65,31226527,,6500,3500,55.69,27,,61.26,,,44.78,,3.94,,,,,,,,,,,,
31,22,70,31227027,,7000,3000,55.69,27,50%,61.69,,,44.78,,4.04,,,,,,,,,,,,
31,22,75,31227527,,7500,2500,55.69,27,,62.13,,,44.78,,4.14,,,,,,,,,,,,
31,22,80,31228027,,8000,2000,55.69,27,50%,62.56,,,44.78,,4.25,,,,,,,,,,,,
31,22,85,31228527,,8500,1500,55.69,27,,63.00,,,44.78,,4.35,,,,,,,,,,,,
31,22,90,31229027,,9000,1000,55.69,27,50%,63.43,,,44.78,,4.45,,,,,,,,,,,,
31,22,95,31229527,,9500,500,55.69,27,,63.87,,,44.78,,4.56,,,,,,,,,,,,
31,22,100,312210027,,10000,0,55.69,27,50%,64.30,,,44.78,,4.66,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
31,21,0,3121027,60.66,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
31,21,5,3121527,,500,9500,55.69,27,,55.94,,,44.78,,2.66,,,,,,,,,,,,
31,21,10,31211027,,1000,9000,55.69,27,50%,56.18,,,44.78,,2.72,,,,,,,,,,,,
31,21,15,31211527,,1500,8500,55.69,27,,56.43,,,44.78,,2.78,,,,,,,,,,,,
31,21,20,31212027,,2000,8000,55.69,27,50%,56.68,,,44.78,,2.84,,,,,,,,,,,,
31,21,25,31212527,,2500,7500,55.69,27,,56.93,,,44.78,,2.90,,,,,,,,,,,,
31,21,30,31213027,,3000,7000,55.69,27,50%,57.17,,,44.78,,2.96,,,,,,,,,,,,
31,21,35,31213527,,3500,6500,55.69,27,,57.42,,,44.78,,3.02,,,,,,,,,,,,
31,21,40,31214027,,4000,6000,55.69,27,50%,57.66,,,44.78,,3.08,,,,,,,,,,,,
31,21,45,31214527,,4500,5500,55.69,27,,57.91,,,44.78,,3.14,,,,,,,,,,,,
31,21,50,31215027,,5000,5000,55.69,27,50%,58.16,,,44.78,,3.20,,,,,,,,,,,,
31,21,55,31215527,,5500,4500,55.69,27,,58.41,,,44.78,,3.25,,,,,,,,,,,,
31,21,60,31216027,,6000,4000,55.69,27,50%,58.65,,,44.78,,3.31,,,,,,,,,,,,
31,21,65,31216527,,6500,3500,55.69,27,,58.90,,,44.78,,3.37,,,,,,,,,,,,
31,21,70,31217027,,7000,3000,55.69,27,50%,59.15,,,44.78,,3.43,,,,,,,,,,,,
31,21,75,31217527,,7500,2500,55.69,27,,59.40,,,44.78,,3.49,,,,,,,,,,,,
31,21,80,31218027,,8000,2000,55.69,27,50%,59.65,,,44.78,,3.55,,,,,,,,,,,,
31,21,85,31218527,,8500,1500,55.69,27,,59.90,,,44.78,,3.61,,,,,,,,,,,,
31,21,90,31219027,,9000,1000,55.69,27,50%,60.15,,,44.78,,3.67,,,,,,,,,,,,
31,21,95,31219527,,9500,500,55.69,27,,60.41,,,44.78,,3.73,,,,,,,,,,,,
31,21,100,312110027,,10000,0,55.69,27,50%,60.66,,,44.78,,3.79,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
31,20,0,3120027,57.16,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
31,20,5,3120527,,500,9500,55.69,27,,55.77,,,44.78,,2.62,,,,,,,,,,,,
31,20,10,31201027,,1000,9000,55.69,27,50%,55.84,,,44.78,,2.64,,,,,,,,,,,,
31,20,15,31201527,,1500,8500,55.69,27,,55.92,,,44.78,,2.66,,,,,,,,,,,,
31,20,20,31202027,,2000,8000,55.69,27,50%,55.99,,,44.78,,2.68,,,,,,,,,,,,
31,20,25,31202527,,2500,7500,55.69,27,,56.06,,,44.78,,2.69,,,,,,,,,,,,
31,20,30,31203027,,3000,7000,55.69,27,50%,56.13,,,44.78,,2.71,,,,,,,,,,,,
31,20,35,31203527,,3500,6500,55.69,27,,56.21,,,44.78,,2.73,,,,,,,,,,,,
31,20,40,31204027,,4000,6000,55.69,27,50%,56.28,,,44.78,,2.75,,,,,,,,,,,,
31,20,45,31204527,,4500,5500,55.69,27,,56.35,,,44.78,,2.76,,,,,,,,,,,,
31,20,50,31205027,,5000,5000,55.69,27,50%,56.42,,,44.78,,2.78,,,,,,,,,,,,
31,20,55,31205527,,5500,4500,55.69,27,,56.50,,,44.78,,2.80,,,,,,,,,,,,
31,20,60,31206027,,6000,4000,55.69,27,50%,56.57,,,44.78,,2.82,,,,,,,,,,,,
31,20,65,31206527,,6500,3500,55.69,27,,56.65,,,44.78,,2.83,,,,,,,,,,,,
31,20,70,31207027,,7000,3000,55.69,27,50%,56.72,,,44.78,,2.85,,,,,,,,,,,,
31,20,75,31207527,,7500,2500,55.69,27,,56.79,,,44.78,,2.87,,,,,,,,,,,,
31,20,80,31208027,,8000,2000,55.69,27,50%,56.86,,,44.78,,2.89,,,,,,,,,,,,
31,20,85,31208527,,8500,1500,55.69,27,,56.94,,,44.78,,2.90,,,,,,,,,,,,
31,20,90,31209027,,9000,1000,55.69,27,50%,57.01,,,44.78,,2.92,,,,,,,,,,,,
31,20,95,31209527,,9500,500,55.69,27,,57.09,,,44.78,,2.94,,,,,,,,,,,,
31,20,100,312010027,,10000,0,55.69,27,50%,57.16,,,44.78,,2.96,,,,,,,,,,,,
,,,27,,,,55.69,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
30,26,0,3026027,80.6,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
30,26,5,3026527,,500,9500,55.69,27,,56.91,,,44.78,,2.90,,,,,,,,,,,,
30,26,10,30261027,,1000,9000,55.69,27,50%,58.13,,,44.78,,3.19,,,,,,,,,,,,
30,26,15,30261527,,1500,8500,55.69,27,,59.36,,,44.78,,3.48,,,,,,,,,,,,
30,26,20,30262027,,2000,8000,55.69,27,50%,60.58,,,44.78,,3.77,,,,,,,,,,,,
30,26,25,30262527,,2500,7500,55.69,27,,61.82,,,44.78,,4.07,,,,,,,,,,,,
30,26,30,30263027,,3000,7000,55.69,27,50%,63.05,,,44.78,,4.36,,,,,,,,,,,,
30,26,35,30263527,,3500,6500,55.69,27,,64.29,,,44.78,,4.66,,,,,,,,,,,,
30,26,40,30264027,,4000,6000,55.69,27,50%,65.52,,,44.78,,4.95,,,,,,,,,,,,
30,26,45,30264527,,4500,5500,55.69,27,,66.76,,,44.78,,5.25,,,,,,,,,,,,
30,26,50,30265027,,5000,5000,55.69,27,50%,68.00,,,44.78,,5.55,,,,,,,,,,,,
30,26,55,30265527,,5500,4500,55.69,27,,69.25,,,44.78,,5.84,,,,,,,,,,,,
30,26,60,30266027,,6000,4000,55.69,27,50%,70.50,,,44.78,,6.14,,,,,,,,,,,,
30,26,65,30266527,,6500,3500,55.69,27,,71.76,,,44.78,,6.44,,,,,,,,,,,,
30,26,70,30267027,,7000,3000,55.69,27,50%,73.01,,,44.78,,6.74,,,,,,,,,,,,
30,26,75,30267527,,7500,2500,55.69,27,,74.27,,,44.78,,7.04,,,,,,,,,,,,
30,26,80,30268027,,8000,2000,55.69,27,50%,75.53,,,44.78,,7.34,,,,,,,,,,,,
30,26,85,30268527,,8500,1500,55.69,27,,76.80,,,44.78,,7.65,,,,,,,,,,,,
30,26,90,30269027,,9000,1000,55.69,27,50%,78.06,,,44.78,,7.95,,,,,,,,,,,,
30,26,95,30269527,,9500,500,55.69,27,,79.33,,,44.78,,8.25,,,,,,,,,,,,
30,26,100,302610027,,10000,0,55.69,27,50%,80.60,,,44.78,,8.56,,,,,,,,,,,,
,,,27,,,,,27,,0.00,,,44.78,,-10.70,,,,,,,,,,,,
30,25,0,3025027,76.27,0,10000,55.69,27,50%,55.69,,,44.78,,2.61,,,,,,,,,,,,
30,25,5,3025527,,500,9500,55.69,27,,56.70,,,44.78,,2.85,,,,,,,,,,,,
30,25,10,30251027,,1000,9000,55.69,27,50%,57.71,,,44.78,,3.09,,,,,,,,,,,,
30,25,15,30251527,,1500,8500,55.69,27,,58.73,,,44.78,,3.33,,,,,,,,,,,,
30,25,20,30252027,,2000,8000,55.69,27,50%,59.74,,,44.78,,3.57,,,,,,,,,,,,
30,25,25,30252527,,2500,7500,55.69,27,,60.76,,,44.78,,3.82,,,,,,,,,,,,
