KT,YT,TAZE HAVA ORANI,concat,TAZE HAVA,DÖNÜ? HAVASI,DÖNÜ? HAVASI ENTHALPY,KT,YT,Tmix Enthalpy,ÜFLEME ENTHALPY 15 C,Enthalpy Fark?,13,14,15,16,17,18,19,20,21,22,23,24
27,22,5,2722553.01,500,9500,53.01,26,,53.58,44.78,2.10,,,,,,,,,,,,
27,22,10,27221053.01,1000,9000,53.01,26,50%,54.14,44.78,2.24,,,,,,,,,,,,
27,22,15,27221553.01,1500,8500,53.01,26,,54.71,44.78,2.37,,,,,,,,,,,,
27,22,20,27222053.01,2000,8000,53.01,26,50%,55.28,44.78,2.51,,,,,,,,,,,,
27,22,25,27222553.01,2500,7500,53.01,26,,55.85,44.78,2.64,,,,,,,,,,,,
27,22,30,27223053.01,3000,7000,53.01,26,50%,56.42,44.78,2.78,,,,,,,,,,,,
27,22,35,27223553.01,3500,6500,53.01,26,,56.78,44.78,2.87,,,,,,,,,,,,
27,22,40,27224053.01,4000,6000,53.01,26,50%,57.14,44.78,2.95,,,,,,,,,,,,
27,22,45,27224553.01,4500,5500,53.01,26,,57.92,44.78,3.14,,,,,,,,,,,,
27,22,50,27225053.01,5000,5000,53.01,26,50%,58.70,44.78,3.32,,,,,,,,,,,,
27,22,55,27225553.01,5500,4500,53.01,26,,59.28,44.78,3.46,,,,,,,,,,,,
27,22,60,27226053.01,6000,4000,53.01,26,50%,59.85,44.78,3.60,,,,,,,,,,,,
27,22,65,27226553.01,6500,3500,53.01,26,,60.43,44.78,3.74,,,,,,,,,,,,
27,22,70,27227053.01,7000,3000,53.01,26,50%,61.00,44.78,3.87,,,,,,,,,,,,
27,22,75,27227553.01,7500,2500,53.01,26,,61.58,44.78,4.01,,,,,,,,,,,,
27,22,80,27228053.01,8000,2000,53.01,26,50%,62.15,44.78,4.15,,,,,,,,,,,,
27,22,85,27228553.01,8500,1500,53.01,26,,62.73,44.78,4.29,,,,,,,,,,,,
27,22,90,27229053.01,9000,1000,53.01,26,50%,63.30,44.78,4.42,,,,,,,,,,,,
27,22,95,27229553.01,9500,500,53.01,26,,63.88,44.78,4.56,,,,,,,,,,,,
27,22,100,272210053.01,10000,0,53.01,26,50%,64.46,44.78,4.70,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
27,21,0,2721053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
27,21,5,2721553.01,500,9500,53.01,26,,53.40,44.78,2.06,,,,,,,,,,,,
27,21,10,27211053.01,1000,9000,53.01,26,50%,53.78,44.78,2.15,,,,,,,,,,,,
27,21,15,27211553.01,1500,8500,53.01,26,,54.20,44.78,2.25,,,,,,,,,,,,
27,21,20,27212053.01,2000,8000,53.01,26,50%,54.62,44.78,2.35,,,,,,,,,,,,
27,21,25,27212553.01,2500,7500,53.01,26,,54.98,44.78,2.43,,,,,,,,,,,,
27,21,30,27213053.01,3000,7000,53.01,26,50%,55.33,44.78,2.52,,,,,,,,,,,,
27,21,35,27213553.01,3500,6500,53.01,26,,55.72,44.78,2.61,,,,,,,,,,,,
27,21,40,27214053.01,4000,6000,53.01,26,50%,56.11,44.78,2.71,,,,,,,,,,,,
27,21,45,27214553.01,4500,5500,53.01,26,,56.50,44.78,2.80,,,,,,,,,,,,
27,21,50,27215053.01,5000,5000,53.01,26,50%,56.89,44.78,2.89,,,,,,,,,,,,
27,21,55,27215553.01,5500,4500,53.01,26,,57.28,44.78,2.99,,,,,,,,,,,,
27,21,60,27216053.01,6000,4000,53.01,26,50%,57.67,44.78,3.08,,,,,,,,,,,,
27,21,65,27216553.01,6500,3500,53.01,26,,58.06,44.78,3.17,,,,,,,,,,,,
27,21,70,27217053.01,7000,3000,53.01,26,50%,58.45,44.78,3.26,,,,,,,,,,,,
27,21,75,27217553.01,7500,2500,53.01,26,,58.84,44.78,3.36,,,,,,,,,,,,
27,21,80,27218053.01,8000,2000,53.01,26,50%,59.23,44.78,3.45,,,,,,,,,,,,
27,21,85,27218553.01,8500,1500,53.01,26,,59.63,44.78,3.55,,,,,,,,,,,,
27,21,90,27219053.01,9000,1000,53.01,26,50%,60.02,44.78,3.64,,,,,,,,,,,,
27,21,95,27219553.01,9500,500,53.01,26,,30.01,44.78,-3.53,,,,,,,,,,,,
27,21,100,272110053.01,10000,0,53.01,26,50%,,44.78,-10.70,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
27,20,0,2720053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
27,20,5,2720553.01,500,9500,53.01,26,,53.22,44.78,2.02,,,,,,,,,,,,
27,20,10,27201053.01,1000,9000,53.01,26,50%,53.43,44.78,2.07,,,,,,,,,,,,
27,20,15,27201553.01,1500,8500,53.01,26,,53.65,44.78,2.12,,,,,,,,,,,,
27,20,20,27202053.01,2000,8000,53.01,26,50%,53.86,44.78,2.17,,,,,,,,,,,,
27,20,25,27202553.01,2500,7500,53.01,26,,54.08,44.78,2.22,,,,,,,,,,,,
27,20,30,27203053.01,3000,7000,53.01,26,50%,54.29,44.78,2.27,,,,,,,,,,,,
27,20,35,27203553.01,3500,6500,53.01,26,,54.51,44.78,2.32,,,,,,,,,,,,
27,20,40,27204053.01,4000,6000,53.01,26,50%,54.72,44.78,2.37,,,,,,,,,,,,
27,20,45,27204553.01,4500,5500,53.01,26,,54.94,44.78,2.43,,,,,,,,,,,,
27,20,50,27205053.01,5000,5000,53.01,26,50%,55.15,44.78,2.48,,,,,,,,,,,,
27,20,55,27205553.01,5500,4500,53.01,26,,55.37,44.78,2.53,,,,,,,,,,,,
27,20,60,27206053.01,6000,4000,53.01,26,50%,55.58,44.78,2.58,,,,,,,,,,,,
27,20,65,27206553.01,6500,3500,53.01,26,,55.80,44.78,2.63,,,,,,,,,,,,
27,20,70,27207053.01,7000,3000,53.01,26,50%,56.01,44.78,2.68,,,,,,,,,,,,
27,20,75,27207553.01,7500,2500,53.01,26,,56.23,44.78,2.73,,,,,,,,,,,,
27,20,80,27208053.01,8000,2000,53.01,26,50%,56.44,44.78,2.78,,,,,,,,,,,,
27,20,85,27208553.01,8500,1500,53.01,26,,56.66,44.78,2.84,,,,,,,,,,,,
27,20,90,27209053.01,9000,1000,53.01,26,50%,56.87,44.78,2.89,,,,,,,,,,,,
27,20,95,27209553.01,9500,500,53.01,26,,57.09,44.78,2.94,,,,,,,,,,,,
27,20,100,272010053.01,10000,0,53.01,26,50%,57.30,44.78,2.99,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
26,26,0,2626053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
26,26,5,2626553.01,500,9500,53.01,26,,54.38,44.78,2.29,,,,,,,,,,,,
26,26,10,26261053.01,1000,9000,53.01,26,50%,55.74,44.78,2.62,,,,,,,,,,,,
26,26,15,26261553.01,1500,8500,53.01,26,,57.12,44.78,2.95,,,,,,,,,,,,
26,26,20,26262053.01,2000,8000,53.01,26,50%,58.49,44.78,3.27,,,,,,,,,,,,
26,26,25,26262553.01,2500,7500,53.01,26,,59.87,44.78,3.60,,,,,,,,,,,,
26,26,30,26263053.01,3000,7000,53.01,26,50%,61.24,44.78,3.93,,,,,,,,,,,,
26,26,35,26263553.01,3500,6500,53.01,26,,62.63,44.78,4.26,,,,,,,,,,,,
26,26,40,26264053.01,4000,6000,53.01,26,50%,64.01,44.78,4.59,,,,,,,,,,,,
26,26,45,26264553.01,4500,5500,53.01,26,,65.40,44.78,4.92,,,,,,,,,,,,
26,26,50,26265053.01,5000,5000,53.01,26,50%,66.78,44.78,5.25,,,,,,,,,,,,
26,26,55,26265553.01,5500,4500,53.01,26,,68.17,44.78,5.59,,,,,,,,,,,,
26,26,60,26266053.01,6000,4000,53.01,26,50%,69.56,44.78,5.92,,,,,,,,,,,,
26,26,65,26266553.01,6500,3500,53.01,26,,70.96,44.78,6.25,,,,,,,,,,,,
26,26,70,26267053.01,7000,3000,53.01,26,50%,72.35,44.78,6.58,,,,,,,,,,,,
26,26,75,26267553.01,7500,2500,53.01,26,,73.75,44.78,6.92,,,,,,,,,,,,
26,26,80,26268053.01,8000,2000,53.01,26,50%,75.15,44.78,7.25,,,,,,,,,,,,
26,26,85,26268553.01,8500,1500,53.01,26,,76.56,44.78,7.59,,,,,,,,,,,,
26,26,90,26269053.01,9000,1000,53.01,26,50%,77.97,44.78,7.93,,,,,,,,,,,,
26,26,95,26269553.01,9500,500,53.01,26,,79.38,44.78,8.26,,,,,,,,,,,,
26,26,100,262610053.01,10000,0,53.01,26,50%,80.79,44.78,8.60,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
26,25,0,2625053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
26,25,5,2625553.01,500,9500,53.01,26,,54.17,44.78,2.24,,,,,,,,,,,,
26,25,10,26251053.01,1000,9000,53.01,26,50%,55.32,44.78,2.52,,,,,,,,,,,,
26,25,15,26251553.01,1500,8500,53.01,26,,56.48,44.78,2.79,,,,,,,,,,,,
26,25,20,26252053.01,2000,8000,53.01,26,50%,57.64,44.78,3.07,,,,,,,,,,,,
26,25,25,26252553.01,2500,7500,53.01,26,,58.81,44.78,3.35,,,,,,,,,,,,
26,25,30,26253053.01,3000,7000,53.01,26,50%,59.97,44.78,3.63,,,,,,,,,,,,
26,25,35,26253553.01,3500,6500,53.01,26,,61.14,44.78,3.91,,,,,,,,,,,,
26,25,40,26254053.01,4000,6000,53.01,26,50%,62.30,44.78,4.18,,,,,,,,,,,,
26,25,45,26254553.01,4500,5500,53.01,26,,63.47,44.78,4.46,,,,,,,,,,,,
26,25,50,26255053.01,5000,5000,53.01,26,50%,64.64,44.78,4.74,,,,,,,,,,,,
26,25,55,26255553.01,5500,4500,53.01,26,,65.82,44.78,5.02,,,,,,,,,,,,
26,25,60,26256053.01,6000,4000,53.01,26,50%,66.99,44.78,5.30,,,,,,,,,,,,
26,25,65,26256553.01,6500,3500,53.01,26,,68.17,44.78,5.59,,,,,,,,,,,,
26,25,70,26257053.01,7000,3000,53.01,26,50%,69.34,44.78,5.87,,,,,,,,,,,,
26,25,75,26257553.01,7500,2500,53.01,26,,70.52,44.78,6.15,,,,,,,,,,,,
26,25,80,26258053.01,8000,2000,53.01,26,50%,71.70,44.78,6.43,,,,,,,,,,,,
26,25,85,26258553.01,8500,1500,53.01,26,,72.89,44.78,6.71,,,,,,,,,,,,
26,25,90,26259053.01,9000,1000,53.01,26,50%,74.07,44.78,7.00,,,,,,,,,,,,
26,25,95,26259553.01,9500,500,53.01,26,,75.26,44.78,7.28,,,,,,,,,,,,
26,25,100,262510053.01,10000,0,53.01,26,50%,76.45,44.78,7.56,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
26,24,0,2624053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
26,24,5,2624553.01,500,9500,53.01,26,,53.97,44.78,2.19,,,,,,,,,,,,
26,24,10,26241053.01,1000,9000,53.01,26,50%,54.92,44.78,2.42,,,,,,,,,,,,
26,24,15,26241553.01,1500,8500,53.01,26,,55.88,44.78,2.65,,,,,,,,,,,,
26,24,20,26242053.01,2000,8000,53.01,26,50%,56.83,44.78,2.88,,,,,,,,,,,,
26,24,25,26242553.01,2500,7500,53.01,26,,57.79,44.78,3.11,,,,,,,,,,,,
26,24,30,26243053.01,3000,7000,53.01,26,50%,58.74,44.78,3.33,,,,,,,,,,,,
26,24,35,26243553.01,3500,6500,53.01,26,,59.71,44.78,3.56,,,,,,,,,,,,
26,24,40,26244053.01,4000,6000,53.01,26,50%,60.67,44.78,3.80,,,,,,,,,,,,
26,24,45,26244553.01,4500,5500,53.01,26,,61.63,44.78,4.02,,,,,,,,,,,,
26,24,50,26245053.01,5000,5000,53.01,26,50%,62.59,44.78,4.25,,,,,,,,,,,,
26,24,55,26245553.01,5500,4500,53.01,26,,63.56,44.78,4.48,,,,,,,,,,,,
26,24,60,26246053.01,6000,4000,53.01,26,50%,64.52,44.78,4.71,,,,,,,,,,,,
26,24,65,26246553.01,6500,3500,53.01,26,,65.49,44.78,4.95,,,,,,,,,,,,
26,24,70,26247053.01,7000,3000,53.01,26,50%,66.46,44.78,5.18,,,,,,,,,,,,
26,24,75,26247553.01,7500,2500,53.01,26,,67.43,44.78,5.41,,,,,,,,,,,,
26,24,80,26248053.01,8000,2000,53.01,26,50%,68.40,44.78,5.64,,,,,,,,,,,,
26,24,85,26248553.01,8500,1500,53.01,26,,69.37,44.78,5.87,,,,,,,,,,,,
26,24,90,26249053.01,9000,1000,53.01,26,50%,70.34,44.78,6.10,,,,,,,,,,,,
26,24,95,26249553.01,9500,500,53.01,26,,71.32,44.78,6.34,,,,,,,,,,,,
26,24,100,262410053.01,10000,0,53.01,26,50%,72.29,44.78,6.57,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
26,23,0,2623053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
26,23,5,2623553.01,500,9500,53.01,26,,53.77,44.78,2.15,,,,,,,,,,,,
26,23,10,26231053.01,1000,9000,53.01,26,50%,54.52,44.78,2.33,,,,,,,,,,,,
26,23,15,26231553.01,1500,8500,53.01,26,,55.28,44.78,2.51,,,,,,,,,,,,
26,23,20,26232053.01,2000,8000,53.01,26,50%,56.04,44.78,2.69,,,,,,,,,,,,
26,23,25,26232553.01,2500,7500,53.01,26,,56.81,44.78,2.87,,,,,,,,,,,,
26,23,30,26233053.01,3000,7000,53.01,26,50%,57.57,44.78,3.05,,,,,,,,,,,,
26,23,35,26233553.01,3500,6500,53.01,26,,58.33,44.78,3.24,,,,,,,,,,,,
26,23,40,26234053.01,4000,6000,53.01,26,50%,59.09,44.78,3.42,,,,,,,,,,,,
26,23,45,26234553.01,4500,5500,53.01,26,,59.86,44.78,3.60,,,,,,,,,,,,
26,23,50,26235053.01,5000,5000,53.01,26,50%,60.62,44.78,3.78,,,,,,,,,,,,
26,23,55,26235553.01,5500,4500,53.01,26,,61.39,44.78,3.97,,,,,,,,,,,,
26,23,60,26236053.01,6000,4000,53.01,26,50%,62.15,44.78,4.15,,,,,,,,,,,,
26,23,65,26236553.01,6500,3500,53.01,26,,62.92,44.78,4.33,,,,,,,,,,,,
26,23,70,26237053.01,7000,3000,53.01,26,50%,63.69,44.78,4.52,,,,,,,,,,,,
26,23,75,26237553.01,7500,2500,53.01,26,,64.46,44.78,4.70,,,,,,,,,,,,
26,23,80,26238053.01,8000,2000,53.01,26,50%,65.22,44.78,4.88,,,,,,,,,,,,
26,23,85,26238553.01,8500,1500,53.01,26,,66.00,44.78,5.07,,,,,,,,,,,,
26,23,90,26239053.01,9000,1000,53.01,26,50%,66.77,44.78,5.25,,,,,,,,,,,,
26,23,95,26239553.01,9500,500,53.01,26,,67.54,44.78,5.44,,,,,,,,,,,,
26,23,100,262310053.01,10000,0,53.01,26,50%,68.31,44.78,5.62,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
26,22,0,2622053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
26,22,5,2622553.01,500,9500,53.01,26,,53.58,44.78,2.10,,,,,,,,,,,,
26,22,10,26221053.01,1000,9000,53.01,26,50%,54.15,44.78,2.24,,,,,,,,,,,,
26,22,15,26221553.01,1500,8500,53.01,26,,54.72,44.78,2.37,,,,,,,,,,,,
26,22,20,26222053.01,2000,8000,53.01,26,50%,55.29,44.78,2.51,,,,,,,,,,,,
26,22,25,26222553.01,2500,7500,53.01,26,,55.87,44.78,2.65,,,,,,,,,,,,
26,22,30,26223053.01,3000,7000,53.01,26,50%,56.44,44.78,2.78,,,,,,,,,,,,
26,22,35,26223553.01,3500,6500,53.01,26,,57.01,44.78,2.92,,,,,,,,,,,,
26,22,40,26224053.01,4000,6000,53.01,26,50%,57.58,44.78,3.06,,,,,,,,,,,,
26,22,45,26224553.01,4500,5500,53.01,26,,58.16,44.78,3.19,,,,,,,,,,,,
26,22,50,26225053.01,5000,5000,53.01,26,50%,58.73,44.78,3.33,,,,,,,,,,,,
26,22,55,26225553.01,5500,4500,53.01,26,,59.31,44.78,3.47,,,,,,,,,,,,
26,22,60,26226053.01,6000,4000,53.01,26,50%,59.88,44.78,3.61,,,,,,,,,,,,
26,22,65,26226553.01,6500,3500,53.01,26,,60.46,44.78,3.74,,,,,,,,,,,,
26,22,70,26227053.01,7000,3000,53.01,26,50%,61.03,44.78,3.88,,,,,,,,,,,,
26,22,75,26227553.01,7500,2500,53.01,26,,61.61,44.78,4.02,,,,,,,,,,,,
26,22,80,26228053.01,8000,2000,53.01,26,50%,62.18,44.78,4.16,,,,,,,,,,,,
26,22,85,26228553.01,8500,1500,53.01,26,,62.76,44.78,4.29,,,,,,,,,,,,
26,22,90,26229053.01,9000,1000,53.01,26,50%,63.34,44.78,4.43,,,,,,,,,,,,
26,22,95,26229553.01,9500,500,53.01,26,,63.92,44.78,4.57,,,,,,,,,,,,
26,22,100,262210053.01,10000,0,53.01,26,50%,64.49,44.78,4.71,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
26,21,0,2621053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
26,21,5,2621553.01,500,9500,53.01,26,,53.40,44.78,2.06,,,,,,,,,,,,
26,21,10,26211053.01,1000,9000,53.01,26,50%,53.79,44.78,2.15,,,,,,,,,,,,
26,21,15,26211553.01,1500,8500,53.01,26,,54.18,44.78,2.25,,,,,,,,,,,,
26,21,20,26212053.01,2000,8000,53.01,26,50%,54.57,44.78,2.34,,,,,,,,,,,,
26,21,25,26212553.01,2500,7500,53.01,26,,54.96,44.78,2.43,,,,,,,,,,,,
26,21,30,26213053.01,3000,7000,53.01,26,50%,55.35,44.78,2.52,,,,,,,,,,,,
26,21,35,26213553.01,3500,6500,53.01,26,,55.74,44.78,2.62,,,,,,,,,,,,
26,21,40,26214053.01,4000,6000,53.01,26,50%,56.13,44.78,2.71,,,,,,,,,,,,
26,21,45,26214553.01,4500,5500,53.01,26,,56.52,44.78,2.80,,,,,,,,,,,,
26,21,50,26215053.01,5000,5000,53.01,26,50%,56.91,44.78,2.90,,,,,,,,,,,,
26,21,55,26215553.01,5500,4500,53.01,26,,57.31,44.78,2.99,,,,,,,,,,,,
26,21,60,26216053.01,6000,4000,53.01,26,50%,57.70,44.78,3.09,,,,,,,,,,,,
26,21,65,26216553.01,6500,3500,53.01,26,,58.09,44.78,3.18,,,,,,,,,,,,
26,21,70,26217053.01,7000,3000,53.01,26,50%,58.48,44.78,3.27,,,,,,,,,,,,
26,21,75,26217553.01,7500,2500,53.01,26,,58.88,44.78,3.37,,,,,,,,,,,,
26,21,80,26218053.01,8000,2000,53.01,26,50%,59.27,44.78,3.46,,,,,,,,,,,,
26,21,85,26218553.01,8500,1500,53.01,26,,59.66,44.78,3.55,,,,,,,,,,,,
26,21,90,26219053.01,9000,1000,53.01,26,50%,60.05,44.78,3.65,,,,,,,,,,,,
26,21,95,26219553.01,9500,500,53.01,26,,60.45,44.78,3.74,,,,,,,,,,,,
26,21,100,262110053.01,10000,0,53.01,26,50%,60.84,44.78,3.84,,,,,,,,,,,,
,,,53.01,,,53.01,26,,0.00,44.78,-10.70,,,,,,,,,,,,
26,20,0,2620053.01,0,10000,53.01,26,50%,53.01,44.78,1.97,,,,,,,,,,,,
26,20,5,2620553.01,500,9500,53.01,26,,53.23,44.78,2.02,,,,,,,,,,,,
26,20,10,26201053.01,1000,9000,53.01,26,50%,53.44,44.78,2.07,,,,,,,,,,,,
26,20,15,26201553.01,1500,8500,53.01,26,,53.66,44.78,2.12,,,,,,,,,,,,
26,20,20,26202053.01,2000,8000,53.01,26,50%,53.87,44.78,2.17,,,,,,,,,,,,
26,20,25,26202553.01,2500,7500,53.01,26,,54.09,44.78,2.22,,,,,,,,,,,,
26,20,30,26203053.01,3000,7000,53.01,26,50%,54.30,44.78,2.27,,,,,,,,,,,,
26,20,35,26203553.01,3500,6500,53.01,26,,54.52,44.78,2.33,,,,,,,,,,,,
26,20,40,26204053.01,4000,6000,53.01,26,50%,54.74,44.78,2.38,,,,,,,,,,,,
26,20,45,26204553.01,4500,5500,53.01,26,,54.96,44.78,2.43,,,,,,,,,,,,
26,20,50,26205053.01,5000,5000,53.01,26,50%,55.17,44.78,2.48,,,,,,,,,,,,
26,20,55,26205553.01,5500,4500,53.01,26,,55.39,44.78,2.53,,,,,,,,,,,,
26,20,60,26206053.01,6000,4000,53.01,26,50%,55.60,44.78,2.58,,,,,,,,,,,,
26,20,65,26206553.01,6500,3500,53.01,26,,55.82,44.78,2.64,,,,,,,,,,,,
26,20,70,26207053.01,7000,3000,53.01,26,50%,56.03,44.78,2.69,,,,,,,,,,,,
26,20,75,26207553.01,7500,2500,53.01,26,,56.25,44.78,2.74,,,,,,,,,,,,
26,20,80,26208053.01,8000,2000,53.01,26,50%,56.47,44.78,2.79,,,,,,,,,,,,
26,20,85,26208553.01,8500,1500,53.01,26,,56.69,44.78,2.84,,,,,,,,,,,,
26,20,90,26209053.01,9000,1000,53.01,26,50%,56.90,44.78,2.89,,,,,,,,,,,,
26,20,95,26209553.01,9500,500,53.01,26,,57.12,44.78,2.95,,,,,,,,,,,,
26,20,100,262010053.01,10000,0,53.01,26,50%,57.34,44.78,3.00,,,,,,,,,,,,
,,,,,,,,,0.00,44.78,-10.70,,,,,,,,,,,,
40,26,0,4026050.41,0,10000,50.41,25,50%,50.41,44.78,1.34,,,,,,,,,,,,
40,26,5,4026550.41,500,9500,50.41,25,,51.82,44.78,1.68,,,,,,,,,,,,
40,26,10,40261050.41,1000,9000,50.41,25,50%,53.23,44.78,2.02,,,,,,,,,,,,
40,26,15,40261550.41,1500,8500,50.41,25,,54.66,44.78,2.36,,,,,,,,,,,,
40,26,20,40262050.41,2000,8000,50.41,25,50%,56.08,44.78,2.70,,,,,,,,,,,,
40,26,25,40262550.41,2500,7500,50.41,25,,57.53,44.78,3.04,,,,,,,,,,,,
40,26,30,40263050.41,3000,7000,50.41,25,50%,58.97,44.78,3.39,,,,,,,,,,,,
40,26,35,40263550.41,3500,6500,50.41,25,,60.43,44.78,3.74,,,,,,,,,,,,
40,26,40,40264050.41,4000,6000,50.41,25,50%,61.89,44.78,4.09,,,,,,,,,,,,
40,26,45,40264550.41,4500,5500,50.41,25,,63.37,44.78,4.44,,,,,,,,,,,,
40,26,50,40265050.41,5000,5000,50.41,25,50%,64.84,44.78,4.79,,,,,,,,,,,,
40,26,55,40265550.41,5500,4500,50.41,25,,66.34,44.78,5.15,,,,,,,,,,,,
40,26,60,40266050.41,6000,4000,50.41,25,50%,67.83,44.78,5.51,,,,,,,,,,,,
40,26,65,40266550.41,6500,3500,50.41,25,,69.36,44.78,5.87,,,,,,,,,,,,
40,26,70,40267050.41,7000,3000,50.41,25,50%,70.89,44.78,6.24,,,,,,,,,,,,
40,26,75,40267550.41,7500,2500,50.41,25,,72.40,44.78,6.60,,,,,,,,,,,,
40,26,80,40268050.41,8000,2000,50.41,25,50%,73.91,44.78,6.96,,,,,,,,,,,,
40,26,85,40268550.41,8500,1500,50.41,25,,75.46,44.78,7.33,,,,,,,,,,,,
40,26,90,40269050.41,9000,1000,50.41,25,50%,77.01,44.78,7.70,,,,,,,,,,,,
40,26,95,40269550.41,9500,500,50.41,25,,78.58,44.78,8.07,,,,,,,,,,,,
40,26,100,402610050.41,10000,0,50.41,25,50%,80.14,44.78,8.45,,,,,,,,,,,,
,,,50.41,,,50.41,25,,0.00,44.78,-10.70,,,,,,,,,,,,
40,25,0,4025050.41,0,10000,50.41,25,50%,50.41,44.78,1.34,,,,,,,,,,,,
40,25,5,4025550.41,500,9500,50.41,25,,51.62,44.78,1.63,,,,,,,,,,,,
40,25,10,40251050.41,1000,9000,50.41,25,50%,52.83,44.78,1.92,,,,,,,,,,,,
40,25,15,40251550.41,1500,8500,50.41,25,,54.05,44.78,2.21,,,,,,,,,,,,
40,25,20,40252050.41,2000,8000,50.41,25,50%,55.27,44.78,2.51,,,,,,,,,,,,
40,25,25,40252550.41,2500,7500,50.41,25,,56.51,44.78,2.80,,,,,,,,,,,,
40,25,30,40253050.41,3000,7000,50.41,25,50%,57.74,44.78,3.10,,,,,,,,,,,,
40,25,35,40253550.41,3500,6500,50.41,25,,58.99,44.78,3.39,,,,,,,,,,,,
40,25,40,40254050.41,4000,6000,50.41,25,50%,60.24,44.78,3.69,,,,,,,,,,,,
40,25,45,40254550.41,4500,5500,50.41,25,,61.51,44.78,3.99,,,,,,,,,,,,
40,25,50,40255050.41,5000,5000,50.41,25,50%,62.77,44.78,4.30,,,,,,,,,,,,
40,25,55,40255550.41,5500,4500,50.41,25,,64.05,44.78,4.60,,,,,,,,,,,,
40,25,60,40256050.41,6000,4000,50.41,25,50%,65.32,44.78,4.91,,,,,,,,,,,,
40,25,65,40256550.41,6500,3500,50.41,25,,66.61,44.78,5.21,,,,,,,,,,,,
40,25,70,40257050.41,7000,3000,50.41,25,50%,67.90,44.78,5.52,,,,,,,,,,,,
40,25,75,40257550.41,7500,2500,50.41,25,,69.21,44.78,5.83,,,,,,,,,,,,
40,25,80,40258050.41,8000,2000,50.41,25,50%,70.51,44.78,6.15,,,,,,,,,,,,
40,25,85,40258550.41,8500,1500,50.41,25,,71.83,44.78,6.46,,,,,,,,,,,,
40,25,90,40259050.41,9000,1000,50.41,25,50%,73.15,44.78,6.78,,,,,,,,,,,,
40,25,95,40259550.41,9500,500,50.41,25,,74.49,44.78,7.10,,,,,,,,,,,,
40,25,100,402510050.41,10000,0,50.41,25,50%,75.83,44.78,7.42,,,,,,,,,,,,
,,,50.41,,,50.41,25,,0.00,44.78,-10.70,,,,,,,,,,,,
40,24,0,4024050.41,0,10000,50.41,25,50%,50.41,44.78,1.34,,,,,,,,,,,,
40,24,5,4024550.41,500,9500,50.41,25,,51.43,44.78,1.59,,,,,,,,,,,,
40,24,10,40241050.41,1000,9000,50.41,25,50%,52.44,44.78,1.83,,,,,,,,,,,,
40,24,15,40241550.41,1500,8500,50.41,25,,53.47,44.78,2.07,,,,,,,,,,,,
40,24,20,40242050.41,2000,8000,50.41,25,50%,54.49,44.78,2.32,,,,,,,,,,,,
40,24,25,40242550.41,2500,7500,50.41,25,,55.53,44.78,2.57,,,,,,,,,,,,
40,24,30,40243050.41,3000,7000,50.41,25,50%,56.56,44.78,2.81,,,,,,,,,,,,
40,24,35,40243550.41,3500,6500,50.41,25,,57.61,44.78,3.06,,,,,,,,,,,,
40,24,40,40244050.41,4000,6000,50.41,25,50%,58.66,44.78,3.32,,,,,,,,,,,,
40,24,45,40244550.41,4500,5500,50.41,25,,59.72,44.78,3.57,,,,,,,,,,,,
40,24,50,40245050.41,5000,5000,50.41,25,50%,60.77,44.78,3.82,,,,,,,,,,,,
40,24,55,40245550.41,5500,4500,50.41,25,,61.84,44.78,4.07,,,,,,,,,,,,
40,24,60,40246050.41,6000,4000,50.41,25,50%,62.91,44.78,4.33,,,,,,,,,,,,
40,24,65,40246550.41,6500,3500,50.41,25,,63.99,44.78,4.59,,,,,,,,,,,,
40,24,70,40247050.41,7000,3000,50.41,25,50%,65.07,44.78,4.85,,,,,,,,,,,,
40,24,75,40247550.41,7500,2500,50.41,25,,66.17,44.78,5.11,,,,,,,,,,,,
40,24,80,40248050.41,8000,2000,50.41,25,50%,67.26,44.78,5.37,,,,,,,,,,,,
